Gender,acc,acq,acs,acu,ape,apf,api 
Female,431.92864,436.91386,368.6789,358.70854,423.04874,361.35692,361.5127
Male,402.56272,430.76024,375.29988,412.68888,431.3834,415.96044,405.83426
Female,507.87502,467.3703,480.45644,531.0874,501.64356,464.25456,508.65398
Female,612.56424,605.55382,559.5965,596.36238,601.65912,602.74964,614.74526
Female,402.09536,306.44182,345.54448,400.84904,361.12324,316.25646,314.85436
Female,458.10096,462.463,396.4091,447.3516,456.69884,443.7685,463.8651
Male,486.92166,510.60134,455.91992,473.05656,503.27932,477.4186,528.04954
Male,496.65834,478.27544,474.22496,471.265,496.34678,484.8185,458.64618
Male,590.9098,554.4555,528.90636,543.23882,570.65742,597.92024,592.77924
Female,458.33462,528.5948,459.26934,486.99954,464.09876,512.08132,507.09612
Male,559.36284,542.07042,539.73358,533.65788,550.95032,572.449,576.81102
Male,503.98038,465.96822,445.40426,500.39724,497.4373,484.50692,492.14052
Female,467.91556,469.47344,398.5901,430.21498,449.37684,447.5074,448.28632
Female,375.61144,458.802,432.16234,403.18586,453.8168,433.09708,429.82552
Male,349.04968,363.07058,330.1994,337.52142,316.80166,289.69466,331.7573
Female,480.61226,602.12652,424.84032,546.35456,516.2876,529.37374,541.99252
Male,596.9855,607.57904,589.04038,606.80012,568.4764,595.895,577.20052
Female,559.9081,604.15174,475.93862,523.14222,556.63656,561.77754,580.16048
Male,411.67626,354.96962,267.26126,381.14192,362.60322,342.19506,353.41174
Male,574.86366,488.86898,492.60788,529.52952,522.98648,563.17962,509.27716
Male,518.15702,496.50258,382.4661,500.08568,488.09006,484.6627,512.86028
Female,681.73394,677.83924,636.55556,634.06294,657.43106,684.3823,673.0098
Male,484.42904,488.01218,454.82942,430.215,466.04614,444.23586,451.09052
Male,513.09394,495.80154,432.08444,461.21672,487.07742,517.61178,501.40988
Male,394.69544,414.01308,420.86774,404.51006,409.18368,424.76242,451.71366
Female,633.67346,638.03552,605.7875,630.55772,648.94064,640.21656,621.67784
Female,463.4756,494.47734,421.1014,503.3572,467.52612,478.587,486.84376
Male,567.23008,580.7836,548.37982,484.66272,555.23446,561.31016,554.29974
Female,388.15236,325.05842,315.71116,351.69808,381.45348,410.89736,399.21326
Male,651.58902,641.61864,597.21918,581.952,594.88238,620.58732,622.45678
Female,509.12136,465.0335,410.97526,488.09004,475.93862,466.43558,469.70714
Female,380.90826,438.8612,424.21714,443.8464,420.78986,443.22324,439.17278
Male,410.1963,381.5314,358.78642,455.06308,378.41564,469.55132,393.37126
Female,409.8068,460.1262,349.67284,390.17758,412.14364,369.45786,463.24194
Male,436.3686,437.92646,415.96042,476.406,467.83766,462.54088,492.14054
Female,480.69014,488.94688,456.38728,442.21062,487.07744,466.04612,477.10704
Male,637.25656,624.48202,606.56644,566.9964,617.00422,619.4968,612.01902
Male,379.58404,367.5884,372.88518,364.78424,352.32124,402.4848,356.21592
Female,358.24116,347.95916,281.5937,357.92958,383.32292,327.55104,405.289
Male,500.08568,561.93332,511.1466,546.8219,545.57562,566.91852,519.24756
Female,522.2854,440.80852,411.98784,526.95904,426.47608,525.24536,489.8816
Female,655.40584,605.39804,594.33712,587.3267,614.58948,636.8671,657.58686
Female,372.8073,382.9335,322.02058,374.2094,349.1276,389.63236,348.03708
Male,514.72968,509.4329,452.25892,500.24148,486.84376,495.56784,491.05
Female,463.70932,493.15316,419.46566,449.22106,443.14534,465.26718,441.58748
Female,594.8045,544.48512,489.49214,565.20488,530.62002,559.12912,570.969
Male,566.45116,530.46424,500.0857,541.52516,541.52516,541.05778,534.82628
Male,503.04562,479.21016,461.45038,519.8707,475.47128,556.9481,513.79498
Male,609.52642,580.08256,496.2689,555.46814,533.03472,609.21484,555.93552
Female,457.6336,492.53,407.6258,497.82676,499.22886,483.96168,414.32466
Female,521.117,539.65572,401.1606,496.34678,463.94298,487.46688,451.3242
Male,503.43512,486.61008,436.75804,471.18712,449.53264,521.50646,464.64402
Female,636.24396,635.46502,590.59822,619.5747,632.0377,602.90544,665.37622
Female,453.89468,469.00608,516.67706,521.81802,514.49604,480.22276,537.5526
Female,451.1684,484.5069,401.00484,453.50522,469.5513,434.65494,451.63578
Male,446.1053,461.9956,443.30114,448.13054,430.83814,441.43168,497.67096
Female,329.42048,379.11666,330.66678,395.94172,406.84684,376.77986,380.0514
Female,317.11324,404.66582,381.6093,429.59184,387.21764,318.51532,430.83812
Male,417.67408,455.99782,412.53312,451.47998,449.61054,446.80636,484.50692
Male,272.8696,203.69996,326.77208,317.89218,293.58934,219.43448,271.93486
Male,411.98784,372.7294,342.19504,462.15144,365.25162,382.69978,412.76678
Female,440.49696,528.04952,494.39946,526.80324,494.86682,440.49694,546.12092
Male,455.29678,511.2245,453.58312,519.94858,506.08352,443.92428,529.60744
Female,279.64636,290.70728,303.94922,364.0832,331.05624,282.45052,367.51052
Male,475.39336,494.55522,491.59528,507.17404,523.68748,452.18102,558.89546
Male,346.4792,449.45474,399.29118,443.37904,458.64624,371.87258,464.72192
Female,592.93504,557.2597,593.09082,625.02726,599.7897,616.61474,646.9933
Male,330.12152,398.9796,440.73064,415.33726,444.31374,348.50444,429.35816
Male,406.3016,425.77504,410.1963,494.32154,461.91772,407.23634,507.71928
Male,359.87694,325.2921,368.60102,383.55662,367.66632,329.65414,354.73592
Female,312.907,358.55274,387.06184,358.08536,354.65804,308.70072,325.83738
Female,311.89438,347.72552,372.49572,424.06138,370.1589,349.59494,379.81772
Male,551.33976,580.6278,558.50598,555.23444,557.72706,576.8889,584.98986
Male,454.51784,465.57876,440.34118,469.6292,453.27154,445.94954,495.80152
Female,394.07228,425.22978,390.95654,462.46298,417.75198,386.59448,450.15578
Female,350.52968,293.51146,358.00748,350.06234,310.33648,299.11978,321.8648
Female,391.03444,410.50788,406.14582,495.72362,475.93862,445.0927,443.06746
Female,546.51036,572.83846,514.26234,581.71832,585.76878,536.38418,548.5356
Male,527.34848,540.90202,524.23276,576.26578,560.06388,602.2823,567.07432
Male,469.0061,443.45692,503.27932,448.75368,464.79982,467.91558,447.19582
Female,545.10826,617.39366,618.95154,679.39712,606.64434,589.6635,586.08038
Female,460.983,584.98986,525.47904,569.09954,557.57126,522.2075,575.64264
Male,300.98926,342.74032,377.48092,414.40256,375.29988,321.86478,348.81602
Male,587.0151,634.5303,580.47204,575.64262,604.77488,630.63562,586.54776
Male,497.5152,468.38294,469.47346,445.63794,473.5239,446.4169,501.25408
Female,488.55742,429.51392,437.77068,477.18492,445.56008,466.59138,448.36424
Female,446.10532,439.56226,420.71196,500.47516,459.19146,395.63014,393.44912
Male,588.49506,516.05392,540.97992,546.43246,556.71444,577.90154,587.71614
Female,548.14616,508.7319,477.88596,531.1653,484.74062,504.0583,519.16964
Female,572.76056,543.7841,482.71538,555.00078,528.20532,537.0852,517.14442
Female,617.39368,651.51116,559.28492,568.47642,627.51986,596.67394,622.84626
Female,508.03082,470.33026,492.60788,521.42858,496.50254,525.32326,531.0874
Female,498.99516,472.04394,390.72286,461.13882,455.84202,448.6758,479.98908
Male,490.03738,510.60134,454.51784,543.78408,462.61878,506.39508,454.51784
Male,503.82458,494.16576,471.42078,528.43902,517.5339,560.53124,550.09348
Female,608.59168,588.80668,581.79624,600.49074,564.03648,588.49508,600.64652
Female,409.65104,420.40036,367.7442,430.9939,406.22372,395.94176,368.21156
Female,385.73764,418.45304,398.35646,459.11356,432.78548,407.39212,405.99004
Female,642.086,603.60648,589.27404,599.71178,584.60042,556.87024,592.70136
Female,463.94298,384.95872,434.18758,482.17012,438.23804,444.62532,473.75758
Male,314.07542,267.18334,322.9553,325.75946,285.2547,316.25642,309.40178
Female,594.02554,565.67222,553.67656,668.1804,581.56254,585.92458,616.14736
Male,724.96494,634.764,649.0964,696.14426,641.46282,743.81524,661.40364
Female,453.97258,498.8394,378.57142,477.96386,486.2206,479.05436,468.305
Male,558.58388,464.95558,449.8442,528.04956,451.40208,466.66926,501.87724
Male,407.5479,354.58016,353.0223,453.97258,390.41128,343.98658,391.346
Male,454.98522,464.64404,494.55522,545.65354,445.63794,471.03132,471.65446
Male,624.32624,587.71616,589.42984,582.73094,612.48638,617.47158,550.63874
Female,408.63842,402.5627,349.2834,426.39818,422.6593,447.11792,468.77238
Female,507.71926,557.72706,511.45818,543.23882,502.11092,570.50162,494.94468
Male,462.77458,429.74762,397.49958,458.41254,426.63186,456.07572,404.66584
Male,610.53904,580.62784,547.13352,601.50336,602.43808,601.03598,601.19176
Female,540.59042,490.11528,487.93426,560.21964,528.7506,538.09784,532.95684
Male,596.67394,536.0726,533.42422,614.12212,596.2066,551.65134,575.48682
Female,538.25362,484.35114,450.85684,529.68532,507.87506,504.9151,499.7741
Female,433.95388,436.13492,438.16014,501.0983,440.49696,451.71364,496.42468
Male,378.9609,352.47702,400.30378,373.81992,418.68672,364.31686,378.8051
Female,601.89282,578.3689,609.99376,619.02942,622.45678,569.33324,602.51594
Male,261.65292,290.62936,280.19162,333.31516,305.58498,282.37266,355.2812
Male,657.82054,579.45942,584.91198,577.90154,569.95638,558.89546,649.40802
Male,308.07756,364.62846,365.87472,346.55708,320.54058,317.58064,324.90264
Female,689.5233,667.71304,653.84798,708.06202,635.30924,696.22216,689.83488
Female,491.51738,460.98302,449.14318,504.44774,486.06478,493.23102,540.43464
Female,590.67612,579.4594,581.95204,594.41502,550.63874,561.69964,614.6674
Female,733.61116,651.0438,677.06032,665.06464,662.10468,709.93146,752.14986
Female,337.28776,330.58886,238.2069,350.52966,362.21374,337.13196,428.11186
Male,283.85262,271.07806,297.5619,305.19552,271.857,297.56192,265.78126
Male,406.61318,335.72988,327.78472,427.95608,341.494,407.23632,406.30162
Female,493.38682,498.6836,531.55476,518.31282,460.98302,535.44942,509.7445
Female,712.26828,636.71134,692.48328,710.86618,680.6434,701.8305,773.02538
Female,593.79186,586.31408,574.16266,613.1095,595.97288,603.29488,655.32792
Male,418.5309,433.6423,399.68062,415.88254,403.26374,428.81288,442.83376
Female,486.99952,401.00484,468.7724,519.8707,448.98736,503.04564,478.89856
Female,489.57004,518.07916,451.86946,475.08176,523.06436,429.74762,597.99812
Male,440.65276,427.25502,394.53964,469.78502,397.65542,433.17496,408.24896
Male,352.08756,443.37904,434.18754,385.58186,426.70976,396.3312,434.34334
Male,661.87102,630.09038,622.76836,647.38278,628.22092,670.90668,702.37576
Male,556.32498,615.68002,623.62518,623.4694,574.39632,599.78968,597.45288
Female,645.90278,656.34054,580.47204,647.30488,631.10298,645.12384,741.7121
Male,602.12648,560.99858,603.5286,627.05252,601.81492,645.59122,638.89238
Female,591.06558,616.92632,522.83066,578.60258,539.81148,518.78016,582.80886
Female,503.7467,469.785,447.66318,527.58218,471.65448,457.63358,534.43682
Male,413.54572,385.1924,341.88346,438.9391,408.71632,398.9017,442.05484
Male,556.0913,495.64576,547.99038,533.96948,494.39942,526.95904,569.48904
Male,622.61256,522.44118,612.17478,570.26796,555.15656,600.80228,576.81106
Male,596.59606,543.31672,559.98596,577.27838,538.64308,616.22528,629.4672
Male,500.08568,373.74198,428.11184,477.02914,424.37294,440.57484,502.11092
Female,421.02352,322.72162,354.34646,368.52314,316.80168,361.66848,391.5797
Male,496.0352,449.6105,423.43822,469.8629,427.80028,427.33292,504.9151
Female,402.09534,368.60104,357.22856,486.53216,407.23632,361.90216,395.86384
Male,621.91152,560.53124,574.86368,659.45632,589.04034,598.5434,587.63824
Male,593.94766,501.87724,510.28978,616.69264,516.83284,545.18616,529.45164
Male,491.98474,485.1301,436.6802,482.32592,482.17014,479.9891,490.73842
Female,626.66304,622.30098,605.32014,636.01028,612.01902,592.54556,638.65868
Male,498.06042,482.3259,479.05436,526.72534,481.54698,519.09174,488.71318
Male,442.21062,427.25502,443.30114,444.859,426.47608,472.27764,409.02788
Female,625.8841,554.22186,572.76056,592.23398,567.77536,628.53248,596.9076
Male,324.82474,345.3887,383.08928,396.3312,370.47048,328.25204,324.20158
Male,654.23744,600.33494,631.49244,621.21048,630.55772,665.9215,634.4524
Male,503.27932,495.80154,503.7467,498.7615,495.02258,496.11308,526.49166
Female,620.43154,543.31674,593.48032,640.6839,625.26094,633.05032,674.95716
Female,460.2041,444.15798,381.99878,465.03352,439.01698,451.1684,440.73064
Female,353.10016,238.44054,313.9975,338.9235,302.15764,291.56408,286.8905
Female,589.7414,605.7875,625.7283,600.64652,568.2427,595.9729,601.42546
Female,544.01778,431.3834,444.78112,559.90808,476.25018,517.68966,554.45552
Female,482.4817,516.59916,489.9595,512.70446,513.48342,509.7445,478.587
Female,321.94266,325.36998,325.68156,359.48746,281.12634,335.65196,321.4753
Female,610.22744,547.60086,557.88284,606.48856,576.73312,602.1265,636.86714
Female,190.53592,263.91184,194.58638,368.13368,311.11544,280.73688,274.50536
Male,514.7297,501.64356,414.55832,499.46254,472.1997,516.91072,512.0813
Male,602.2044,521.81804,603.1391,583.50992,558.89546,571.51424,588.80666
Male,620.66522,574.24056,575.33104,604.15172,582.96462,617.86104,614.5895
Female,409.18368,413.8573,415.4152,459.9704,391.73546,427.09924,387.84078
Female,483.10486,421.25722,467.99344,424.84032,454.59576,501.33198,454.28414
Female,601.89282,593.94768,574.63,614.51162,617.93892,600.64652,654.70476
Female,500.55304,490.89422,480.45646,547.91244,497.74886,507.09614,475.78286
Male,491.12792,493.4647,465.11138,494.55522,482.09222,501.72146,463.55352
Male,715.22824,665.99936,638.58076,695.4432,667.40146,686.40756,721.30394
Male,626.35146,565.75012,647.07118,560.29758,609.21482,630.24614,608.12434
Female,566.60696,487.3111,482.48168,556.16918,514.57392,507.4077,542.4599
Male,501.48776,444.78112,419.69934,536.53994,432.00656,442.6001,547.60088
Female,427.87816,421.80248,401.08272,456.38732,426.94344,384.41346,443.61272
Male,574.08474,597.1413,500.08568,596.20658,564.58172,588.88452,624.24834
Male,520.64964,480.1449,501.33198,560.84278,497.90466,533.26842,536.53996
Male,601.19174,564.4259,555.8576,580.7836,559.9081,604.30752,588.72876
Female,494.86678,489.7258,440.65272,464.7998,466.04612,452.02524,507.17402
Female,539.49992,544.7967,496.50256,570.81322,505.84982,507.56348,529.68532
Female,625.26094,609.5264,594.88238,632.11558,603.91804,622.76834,631.18086
Male,703.38838,679.7087,688.277,661.6373,634.84188,673.1656,704.94626
Female,542.61566,543.5504,475.93862,568.94376,532.0221,531.55478,549.9377
Male,581.56254,540.12306,554.76708,654.15954,576.26574,608.20222,638.89236
Male,558.73968,611.55166,582.73096,565.28278,557.3376,580.39412,572.13742
Female,533.11264,548.3798,467.52608,546.04298,512.54868,544.7967,580.47202
Male,487.62268,500.86462,429.35818,483.72802,484.03956,461.60616,481.70278
Female,423.43822,508.03084,472.82286,572.2153,508.96556,509.27714,486.84374
Female,472.19972,483.5722,436.3686,504.29196,468.14928,447.11792,526.56954
Female,525.63486,610.8506,550.09346,650.42064,586.54776,565.36062,608.20222
Male,641.69652,652.91322,589.81928,619.26312,625.96198,642.16388,629.07776
Female,653.1469,648.94064,641.61866,636.16606,631.02506,671.99718,649.87538
Female,533.19054,528.98424,479.75544,512.315,464.17664,444.54742,460.28196
Female,545.9651,527.27058,509.19924,546.27668,529.919,546.1209,515.43076
Female,423.7498,425.93084,416.89516,454.75152,424.37296,458.02306,446.33898
Male,446.57264,389.24286,377.7146,429.74762,409.02786,436.60226,428.18976
Male,358.39694,355.2812,368.83468,437.22542,389.24284,405.28898,419.933
Male,442.2106,417.5962,461.37248,499.54042,424.29506,469.62924,514.18448
Female,332.84778,332.38044,350.91914,358.70852,312.907,331.13412,380.51878
Male,520.88332,493.77628,465.26716,544.71878,486.1427,499.22886,558.73968
Male,449.76632,461.4504,448.05266,493.07522,445.40428,458.17882,476.25018
Female,567.46378,533.6579,505.77192,528.9843,522.75278,542.2262,569.8006
Male,582.80886,666.77832,639.6713,676.12556,641.85232,641.85232,625.96196
Male,543.6283,566.06168,484.8964,566.68486,540.35678,526.64748,573.3837
Female,380.83036,377.09144,338.30034,448.28632,391.57966,368.21156,413.07834
Female,512.93814,466.98084,471.18712,477.4186,438.4717,491.28368,480.84592
Male,592.46766,500.55304,480.61224,602.90544,501.332,603.21704,608.98116
Female,433.6423,410.42996,395.78594,461.99566,469.31766,485.51952,466.98084
Male,656.18478,594.96028,592.62346,608.66956,589.8193,652.75746,649.6417
Male,532.33368,495.72362,525.01168,533.7358,529.06216,503.98036,570.8132
Male,574.70786,539.18834,525.01166,584.3667,551.18398,571.59212,523.6096
Female,573.3058,491.51736,521.58436,563.4912,514.57392,542.3041,561.46596
Male,494.32152,506.62876,388.38602,482.94908,483.4164,479.36594,427.6445
